DATA;PRESIDIO;TIPO_RICOVERO;RICOVERI
06/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
06/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
06/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
06/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
06/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
06/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;2
07/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;38
07/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;77
07/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
07/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
07/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
07/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
07/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
07/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
07/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;2
08/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;50
08/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;55
08/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
08/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
08/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
08/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
08/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
08/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
09/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;57
09/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;74
09/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
09/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
09/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
09/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
09/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
09/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
09/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
10/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;23
10/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;30
10/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
10/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
10/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
10/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
10/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
11/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
11/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;22
11/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
11/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
11/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
11/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
11/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
12/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;48
12/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;49
12/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
12/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
12/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
12/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
12/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;12
12/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;2
13/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;37
13/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;78
13/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
13/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
13/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
13/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
13/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
13/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
14/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;59
14/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;78
14/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
14/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
14/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
14/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
14/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
14/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
14/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;2
15/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;37
15/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;70
15/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
15/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;13
15/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
15/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
15/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
15/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
15/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;2
16/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;47
16/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;88
16/07/2021;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
16/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
16/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
16/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
16/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
16/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
16/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
17/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;26
17/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
17/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
17/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
17/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
17/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
17/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
17/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
17/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;3
18/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;17
18/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;14
18/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
18/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
18/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
18/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
19/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;43
19/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;65
19/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
19/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
19/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
19/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
19/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
19/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
19/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
20/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;46
20/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;60
20/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
20/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
20/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
20/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
20/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
20/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
21/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;34
21/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;71
21/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
21/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
21/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
21/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
21/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
21/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
21/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
22/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;38
22/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;64
22/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
22/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
22/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
22/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
22/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
22/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
22/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;4
23/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;42
23/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;88
23/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
23/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
23/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
23/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;17
23/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
23/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
23/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
24/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;30
24/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;35
24/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
24/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
24/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
24/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
24/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
24/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
25/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;14
25/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;23
25/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
25/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
25/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
26/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;32
26/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;62
26/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
26/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
26/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
26/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
26/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
26/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
27/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;38
27/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
27/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
27/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
27/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
27/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;12
27/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
28/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;39
28/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
28/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
28/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
28/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
28/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
28/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
28/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
28/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
29/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;44
29/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;74
29/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
29/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
29/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
29/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;17
29/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
29/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
30/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;52
30/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
30/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
30/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
30/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
30/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
30/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
30/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
30/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
31/07/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;23
31/07/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
31/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
31/07/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
31/07/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
31/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
31/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
31/07/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;2
01/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;12
01/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
01/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
01/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
01/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
02/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;36
02/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;61
02/08/2021;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
02/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
02/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
02/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
02/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
02/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
03/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;29
03/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;55
03/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
03/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
03/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
03/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
03/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
03/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
03/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
04/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;38
04/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;61
04/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
04/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
04/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
04/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
04/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
04/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
04/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
05/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;52
05/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;75
05/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
05/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
05/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
05/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
05/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
05/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
05/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
06/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;52
06/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;71
06/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
06/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;14
06/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
06/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
06/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
06/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
07/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;20
07/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;31
07/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
07/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
07/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
07/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;5
07/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
07/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
08/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;17
08/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;20
08/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
08/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
08/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
09/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;35
09/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;52
09/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
09/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
09/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
09/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
09/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
09/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
10/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;41
10/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;58
10/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
10/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
10/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
10/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
10/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;3 - T.S.O.;1
10/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
10/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
11/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;32
11/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;68
11/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
11/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
11/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
11/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
11/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
11/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;13
11/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
12/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;39
12/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;66
12/08/2021;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
12/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
12/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
12/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
12/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
12/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
12/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
13/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;49
13/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;84
13/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;7
13/08/2021;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
13/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
13/08/2021;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
13/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
13/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
13/08/2021;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
14/08/2021;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;25
14/08/2021;01-030906 - Spedali Civili di Brescia;2 - URGENZA;44
