DATA;PRESIDIO;TIPO_RICOVERO;RICOVERI
29/06/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
30/06/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;66
30/06/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;89
30/06/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
30/06/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;15
30/06/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
30/06/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
30/06/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;10
30/06/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
01/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;85
01/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;96
01/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
01/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
01/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;7
01/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
01/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;9
01/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
02/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;28
02/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;23
02/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;8
02/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
02/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
02/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;5
02/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
03/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;14
03/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
03/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
03/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
03/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
04/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;55
04/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;51
04/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
04/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
04/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
04/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
04/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
04/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
05/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;54
05/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;75
05/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
05/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
05/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
05/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
05/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
05/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
05/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
06/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;61
06/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;77
06/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
06/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
06/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;9
06/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
06/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
06/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
06/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
07/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;41
07/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;57
07/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
07/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
07/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
07/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
07/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;9
07/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
08/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;67
08/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;72
08/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;10
08/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
08/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;11
08/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
08/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
08/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
09/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;34
09/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;26
09/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
09/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;1
09/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
09/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
09/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
10/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;15
10/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;28
10/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
10/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
10/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
11/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;69
11/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
11/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
11/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
11/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;7
11/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;18
11/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
11/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
12/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;51
12/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;61
12/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
12/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
12/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
12/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
12/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
12/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
13/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;51
13/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;61
13/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
13/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
13/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
13/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
13/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
13/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
14/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;57
14/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
14/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;7
14/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;16
14/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
14/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;8
14/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
14/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
15/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;62
15/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;65
15/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;7
15/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
15/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
15/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
15/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
15/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
16/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;25
16/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
16/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
16/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
16/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
16/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;5
16/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
16/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
17/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;14
17/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;16
17/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
17/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
17/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
18/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;55
18/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;54
18/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
18/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
18/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;7
18/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
18/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
18/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
19/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;52
19/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;60
19/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
19/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
19/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
19/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
19/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
19/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
20/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;48
20/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;79
20/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
20/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
20/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
20/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
20/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
20/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;13
21/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;58
21/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
21/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
21/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
21/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
21/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;8
21/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
21/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
22/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;61
22/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;68
22/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
22/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
22/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;10
22/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;17
22/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
22/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
23/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;33
23/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;26
23/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
23/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
23/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
23/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
23/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
23/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
24/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;15
24/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;19
24/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
24/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
24/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
25/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;54
25/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;63
25/07/2022;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
25/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
25/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
25/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
25/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
25/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
25/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
26/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;53
26/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;75
26/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;7
26/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
26/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
26/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
26/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
26/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
26/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
27/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;64
27/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;76
27/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
27/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
27/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
27/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;20
27/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
27/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
28/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;45
28/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;51
28/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
28/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
28/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
28/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
28/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
28/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
29/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;60
29/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;76
29/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;11
29/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
29/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
29/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
29/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
29/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
30/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;32
30/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;35
30/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;1
30/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
30/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
30/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
31/07/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;15
31/07/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;22
31/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
31/07/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;1
31/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
31/07/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
31/07/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
01/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;52
01/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;59
01/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
01/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
01/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
01/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
01/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
01/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
01/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
02/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;39
02/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
02/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;8
02/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
02/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
02/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
02/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
02/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
03/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;42
03/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;78
03/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
03/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
03/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
03/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
03/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
03/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
04/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;30
04/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;63
04/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;9
04/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
04/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
04/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
04/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
04/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
05/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;65
05/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;82
05/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;8
05/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
05/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
05/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
05/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;10
05/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
06/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;22
06/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;37
06/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
06/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
06/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
06/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
06/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;3 - T.S.O.;1
06/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
06/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
07/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
07/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;21
07/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
07/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
07/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
08/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;44
08/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;57
08/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
08/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
08/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;7
08/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
08/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
08/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
09/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;38
09/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;75
09/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
09/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
09/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
09/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
09/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
09/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
10/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;56
10/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;59
10/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;10
10/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
10/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
10/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
10/08/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
11/08/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;31
11/08/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
11/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
11/08/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
11/08/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
