DATA;PRESIDIO;TRIAGE_INGRESSO;ACCESSI
08/22/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;18
08/22/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;6
08/22/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;7
08/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;26
08/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;29
08/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;13
08/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;1
08/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;8
08/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;77
08/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;69
08/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;16
08/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;10
08/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;60
08/23/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;12
08/23/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;19
08/23/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;2
08/23/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;3
08/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;10
08/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;20
08/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;4
08/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
08/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;8
08/23/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;21
08/23/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;35
08/23/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;15
08/23/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;7
08/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;54
08/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;70
08/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;24
08/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;6
08/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;46
08/24/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;17
08/24/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;30
08/24/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;1
08/24/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;5
08/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;11
08/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;15
08/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;5
08/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;2
08/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;4
08/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;18
08/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;39
08/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;12
08/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;2
08/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;10
08/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;63
08/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;59
08/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;23
08/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;8
08/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;59
08/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;12
08/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;19
08/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;2
08/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;5
08/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;15
08/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;19
08/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;3
08/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
08/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;10
08/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;33
08/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;25
08/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;14
08/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;1
08/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;7
08/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;70
08/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;60
08/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;32
08/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;7
08/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;54
08/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;13
08/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;15
08/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;1
08/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;8 - 1 - EMERGENZA;1
08/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;9
08/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;16
08/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;16
08/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;6
08/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;5
08/26/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;34
08/26/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;52
08/26/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;9
08/26/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;3
08/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;72
08/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;55
08/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;39
08/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;7
08/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;49
08/27/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;16
08/27/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;20
08/27/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;7
08/27/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;12
08/27/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;16
08/27/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;4
08/27/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;5
08/27/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;23
08/27/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;43
08/27/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;8
08/27/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;5
08/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;71
08/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;49
08/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;29
08/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;7
08/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;37
08/28/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;21
08/28/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;19
08/28/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;2
08/28/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;1
08/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;15
08/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;31
08/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;2
08/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;7
08/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;28
08/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;30
08/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;14
08/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;1
08/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;10
08/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;84
08/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;74
08/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;12
08/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;8
08/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;55
08/29/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;25
08/29/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;10
08/29/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;4
08/29/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;6
08/29/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;11
08/29/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;21
08/29/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;4
08/29/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;9
08/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;22
08/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;32
08/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;12
08/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;1
08/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;7
08/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;72
08/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;61
08/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;24
08/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;2
08/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;58
08/30/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;10
08/30/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;14
08/30/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;2
08/30/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;7
08/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;8
08/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;20
08/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;6
08/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;5
08/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;25
08/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;27
08/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;15
08/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;9
08/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;59
08/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;62
08/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;27
08/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;4
08/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;58
08/31/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;16
08/31/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;16
08/31/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;8
08/31/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;10
08/31/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;14
08/31/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;7
08/31/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;9
08/31/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;20
08/31/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;44
08/31/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;8
08/31/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;2
08/31/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;5
08/31/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;70
08/31/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;68
08/31/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;19
08/31/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;2
08/31/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;53
09/01/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;15
09/01/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;13
09/01/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;6
09/01/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;8 - 1 - EMERGENZA;1
09/01/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;1
09/01/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;20
09/01/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;20
09/01/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;1
09/01/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;10
09/01/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;13
09/01/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;38
09/01/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;16
09/01/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;7
09/01/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;70
09/01/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;49
09/01/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;31
09/01/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;6
09/01/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;60
09/02/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;20
09/02/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;18
09/02/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;3
09/02/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;6
09/02/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;8
09/02/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;21
09/02/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;6
09/02/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
09/02/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;3
09/02/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;27
09/02/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;30
09/02/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;11
09/02/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;12
09/02/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;67
09/02/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;61
09/02/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;26
09/02/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;10
09/02/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;53
09/03/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;19
09/03/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;12
09/03/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;6
09/03/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;7
09/03/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;10
09/03/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;2
09/03/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
09/03/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;6
09/03/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;29
09/03/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;48
09/03/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;15
09/03/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;12
09/03/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;60
09/03/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;66
09/03/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;24
09/03/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;4
09/03/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;45
09/04/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;17
09/04/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;23
09/04/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;2
09/04/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;8 - 1 - EMERGENZA;1
09/04/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;11
09/04/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;10
09/04/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;14
09/04/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;4
09/04/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;4
09/04/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;19
09/04/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;37
09/04/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;5
