DATA;PRESIDIO;TRIAGE_INGRESSO;ACCESSI
07/29/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
07/29/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;33
07/29/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
07/29/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;14
07/29/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;66
07/29/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
07/29/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;8
07/29/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;73
07/29/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;119
07/29/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;11
07/30/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
07/30/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;9
07/30/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;19
07/30/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
07/30/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
07/30/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;7
07/30/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;38
07/30/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
07/30/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
07/30/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;17
07/30/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;64
07/30/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
07/30/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
07/30/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;50
07/30/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;123
07/30/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;25
07/31/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
07/31/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;10
07/31/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;27
07/31/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
07/31/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
07/31/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;26
07/31/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
07/31/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
07/31/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
07/31/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;77
07/31/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
07/31/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
07/31/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;51
07/31/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;127
07/31/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;5
08/01/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;4
08/01/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;9
08/01/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;38
08/01/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;6
08/01/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;39
08/01/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
08/01/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;19
08/01/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;61
08/01/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
08/01/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
08/01/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;65
08/01/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;142
08/01/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;11
08/02/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;10
08/02/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;44
08/02/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
08/02/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
08/02/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
08/02/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;22
08/02/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
08/02/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
08/02/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;28
08/02/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;44
08/02/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
08/02/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
08/02/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;57
08/02/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;116
08/02/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;8
08/03/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;9
08/03/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;34
08/03/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
08/03/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;7
08/03/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;30
08/03/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;2
08/03/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
08/03/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;20
08/03/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;71
08/03/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;16
08/03/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;10
08/03/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;63
08/03/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;108
08/03/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;18
08/04/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
08/04/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
08/04/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;30
08/04/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;8
08/04/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;39
08/04/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
08/04/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
08/04/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;42
08/04/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
08/04/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
08/04/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;56
08/04/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;138
08/04/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;12
08/05/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
08/05/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
08/05/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;31
08/05/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;8
08/05/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;33
08/05/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;2
08/05/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;28
08/05/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;54
08/05/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
08/05/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;10
08/05/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;63
08/05/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;110
08/05/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;15
08/06/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;3
08/06/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;12
08/06/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;26
08/06/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
08/06/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;7
08/06/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;23
08/06/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
08/06/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
08/06/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;60
08/06/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
08/06/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;3
08/06/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;62
08/06/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;131
08/06/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;9
08/07/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;15
08/07/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;27
08/07/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
08/07/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;18
08/07/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
08/07/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;18
08/07/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;57
08/07/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;7
08/07/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;11
08/07/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;42
08/07/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;95
08/07/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;16
08/08/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;8
08/08/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;15
08/08/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;29
08/08/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
08/08/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
08/08/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;30
08/08/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
08/08/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;14
08/08/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;46
08/08/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;6
08/08/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
08/08/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;59
08/08/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;126
08/08/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;14
08/09/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;25
08/09/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;36
08/09/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
08/09/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;39
08/09/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
08/09/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;4
08/09/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;14
08/09/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;38
08/09/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
08/09/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
08/09/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;63
08/09/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;125
08/09/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;14
08/10/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
08/10/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;11
08/10/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;27
08/10/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;7
08/10/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;24
08/10/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
08/10/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
08/10/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;55
08/10/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;12
08/10/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
08/10/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;63
08/10/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;116
08/10/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;14
08/11/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;17
08/11/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;28
08/11/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;8
08/11/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;27
08/11/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
08/11/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;12
08/11/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;44
08/11/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
08/11/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;2
08/11/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;56
08/11/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;123
08/11/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;7
08/12/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
08/12/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;12
08/12/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;27
08/12/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
08/12/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;24
08/12/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
08/12/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
08/12/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
08/12/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;55
08/12/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
08/12/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
08/12/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;52
08/12/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;99
08/12/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;10
08/13/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;3
08/13/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
08/13/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;28
08/13/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
08/13/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;3
08/13/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
08/13/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;19
08/13/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
08/13/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
08/13/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;22
08/13/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;61
08/13/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
08/13/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;2
08/13/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;48
08/13/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;132
08/13/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;13
08/14/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;8
08/14/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;22
08/14/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
08/14/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;22
08/14/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
08/14/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;15
08/14/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;70
08/14/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
08/14/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;5
08/14/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;46
08/14/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;106
08/14/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;10
08/15/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;5
08/15/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;24
08/15/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
08/15/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;20
08/15/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
08/15/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;15
08/15/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;43
08/15/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
08/15/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;2
08/15/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;60
08/15/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;94
08/15/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;9
08/16/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;18
08/16/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;28
08/16/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
08/16/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;27
08/16/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;8
08/16/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
08/16/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;42
08/16/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
08/16/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;2
08/16/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;57
08/16/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;133
08/16/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;27
08/17/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
08/17/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;9
08/17/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;43
08/17/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
08/17/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;7
08/17/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;29
08/17/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;6
08/17/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;14
08/17/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;38
08/17/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;2
08/17/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;4
08/17/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;72
08/17/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;111
08/17/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;15
08/18/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;9
08/18/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;27
08/18/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;6
08/18/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;29
08/18/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
08/18/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;14
08/18/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;40
08/18/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;12
