DATA;PRESIDIO;TRIAGE_INGRESSO;ACCESSI
23/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;25
23/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;72
23/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
23/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
23/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;72
23/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;94
23/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;12
24/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
24/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;8
24/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;28
24/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
24/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
24/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;37
24/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
24/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;21
24/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;71
24/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;12
24/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
24/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;61
24/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;131
24/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;8
25/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;12
25/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;29
25/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;6
25/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;25
25/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;8
25/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;18
25/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;64
25/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;17
25/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;1
25/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;86
25/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;102
25/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;4
26/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
26/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;6
26/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;32
26/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
26/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
26/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;32
26/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;8
26/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
26/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;15
26/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;68
26/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
26/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;5
26/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;64
26/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;133
26/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;14
27/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
27/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
27/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;30
27/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
27/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;26
27/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
27/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;13
27/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;53
27/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
27/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;8
27/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;62
27/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;97
27/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;9
28/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
28/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;13
28/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;38
28/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
28/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;6
28/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;33
28/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;9
28/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;19
28/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;44
28/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
28/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;12
28/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;66
28/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;118
28/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;7
29/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;12
29/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;27
29/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
29/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
29/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;6
29/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;32
29/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
29/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
29/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;18
29/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;51
29/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;12
29/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;4
29/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;68
29/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;130
29/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;7
30/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
30/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;13
30/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;27
30/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
30/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;33
30/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;6
30/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;24
30/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;50
30/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
30/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
30/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;64
30/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;130
30/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;8
31/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;3
31/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;18
31/07/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;29
31/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
31/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;35
31/07/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
31/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;21
31/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;46
31/07/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;12
31/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
31/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;63
31/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;93
31/07/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;10
01/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
01/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;20
01/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
01/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;18
01/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
01/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;18
01/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;51
01/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;4
01/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
01/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;64
01/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;131
01/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;7
02/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
02/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;15
02/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;38
02/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
02/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;30
02/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;8
02/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;19
02/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;59
02/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;19
02/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;4
02/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;65
02/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;85
02/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;10
03/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
03/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;8
03/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;29
03/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
03/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
03/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;33
03/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
03/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;13
03/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;46
03/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;11
03/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;10
03/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;64
03/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;102
03/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;12
04/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
04/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;8
04/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;34
04/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
04/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
04/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;38
04/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
04/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
04/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;12
04/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;52
04/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;13
04/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
04/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;54
04/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;82
04/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;9
05/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
05/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;12
05/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;28
05/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;3
05/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;10
05/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;29
05/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
05/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;11
05/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;45
05/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;12
05/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
05/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;76
05/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;117
05/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;13
06/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
06/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;26
06/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
06/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;9
06/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;26
06/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;7
06/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;17
06/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;51
06/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
06/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;5
06/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;52
06/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;120
06/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;9
07/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
07/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;10
07/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;18
07/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
07/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
07/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;25
07/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
07/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;8
07/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;65
07/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
07/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
07/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;56
07/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;140
07/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;9
08/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;8
08/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;28
08/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
08/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
08/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;25
08/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
08/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;10
08/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;50
08/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
08/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;8
08/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;51
08/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;99
08/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;9
09/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
09/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;15
09/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;22
09/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
09/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
09/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
09/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;28
09/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;10
09/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;22
09/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;48
09/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;15
09/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
09/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;62
09/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;108
09/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;10
10/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;12
10/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;29
10/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
10/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
10/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;36
10/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;13
10/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;20
10/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;60
10/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;7
10/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;11
10/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;54
10/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;106
10/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;13
11/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
11/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;10
11/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;24
11/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;2
11/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
11/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;23
11/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
11/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
11/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;12
11/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;41
11/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;7
11/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;2
11/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;52
11/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;99
11/08/2021;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;6
12/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
12/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;11
12/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;25
12/08/2021;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
12/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;8
12/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;31
12/08/2021;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;6
12/08/2021;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
